Date,Nifty50,IndiaVIX,USDINR,Nifty_Return
2017-08-08,63.830101013183594,12.770000457763672,9978.5498046875,0.002591701187530493
2017-08-09,63.70289993286133,13.449999809265137,9908.0498046875,-0.0019928071286616778
2017-08-10,63.887699127197266,13.800000190734863,9820.25,0.002900954187810889
2017-08-11,64.13860321044922,15.199999809265137,9710.7998046875,0.00392726748152894
2017-08-14,64.08100128173828,14.380000114440918,9794.150390625,-0.0008980851753496166
2017-08-16,64.26300048828125,14.239999771118164,9897.2998046875,0.0013821629411514547
2017-08-17,64.1604995727539,14.34000015258789,9904.150390625,-0.001595022248393696
2017-08-18,64.18890380859375,14.569999694824219,9837.400390625,0.0004427059644016573
2017-08-21,64.07589721679688,14.819999694824219,9754.349609375,-0.0017605315730869764
2017-08-22,64.15750122070312,14.109999656677246,9765.5498046875,0.0012735522630318297
2017-08-23,64.05750274658203,13.180000305175781,9852.5,-0.001558640411775003
2017-08-24,64.00499725341797,12.569999694824219,9857.0498046875,-0.0008196618805416112
2017-08-28,63.99549865722656,12.640000343322754,9912.7998046875,-0.0006169282833380363
2017-08-29,63.78929901123047,13.539999961853027,9796.0498046875,-0.0032220960899225215
2017-08-30,63.98680114746094,12.890000343322754,9884.400390625,0.003096164079114505
2017-08-31,63.976200103759766,11.949999809265137,9917.900390625,-0.00016567547542722938
2017-09-01,63.91189956665039,11.680000305175781,9974.400390625,-0.0010050696509810164
2017-09-04,64.0155029296875,13.170000076293945,9912.849609375,0.0016210340130646816
2017-09-05,64.02629852294922,12.890000343322754,9952.2001953125,0.00016864029442320572
2017-09-06,64.0999984741211,13.119999885559082,9916.2001953125,0.001151088738098105
2017-09-07,64.0154037475586,13.010000228881836,9929.900390625,-0.0013197305550116667
2017-09-08,63.95009994506836,12.960000038146973,9934.7998046875,-0.0010201263862641419
2017-09-11,63.930999755859375,12.359999656677246,10006.0498046875,-0.00029867332850752604
2017-09-12,63.97999954223633,11.760000228881836,10093.0498046875,0.0007664479918048084
2017-09-13,63.98759841918945,11.760000228881836,10079.2998046875,0.00011876956873235756
2017-09-14,64.11509704589844,11.470000267028809,10086.599609375,0.001992552148523119
2017-09-15,64.15499877929688,11.680000305175781,10085.400390625,0.0006223453638363186
2017-09-18,64.12020111083984,11.4399995803833,10153.099609375,-0.0005423999550953074
2017-09-19,64.2146987915039,11.470000267028809,10147.5498046875,0.0014737583324280212
2017-09-20,64.29869842529297,11.630000114440918,10141.150390625,0.0013081060157549285
2017-09-21,64.28369903564453,11.630000114440918,10121.900390625,-0.0002332767227919419
2017-09-22,64.80229949951172,12.8100004196167,9964.400390625,0.008067371225473963
2017-09-25,64.89099884033203,13.34000015258789,9872.599609375,0.0013687684157099866
2017-09-26,65.26509857177734,12.930000305175781,9871.5,0.00576504812887535
2017-09-27,65.3499984741211,13.859999656677246,9735.75,0.0013008469182096416
2017-09-28,65.5250015258789,13.170000076293945,9768.9501953125,0.002677935054996361
2017-09-29,65.36000061035156,12.489999771118164,9788.599609375,-0.0025181367674166344
2017-10-03,65.57170104980469,12.460000038146973,9859.5,0.004263902259876273
2017-10-04,65.44309997558594,11.800000190734863,9914.900390625,-0.0019612282762204725
2017-10-05,65.01950073242188,11.710000038146973,9888.7001953125,-0.006472786945026843
2017-10-06,65.20999908447266,11.119999885559082,9979.7001953125,0.002929864885224953
2017-10-09,65.41419982910156,11.390000343322754,9988.75,0.003131433024011976
2017-10-10,65.41459655761719,11.109999656677246,10016.9501953125,6.064868433242054e-06
2017-10-11,65.23889923095703,11.729999542236328,9984.7998046875,-0.0026859040016459224
2017-10-12,65.20539855957031,11.039999961853027,10096.400390625,-0.0005135076125076798
2017-10-13,65.0459976196289,11.260000228881836,10167.4501953125,-0.0024445972797142446
2017-10-16,64.6729965209961,11.3100004196167,10230.849609375,-0.005734420445267396
2017-10-17,64.6946029663086,11.609999656677246,10234.4501953125,0.0003340875863928616
2017-10-18,64.92870330810547,11.539999961853027,10210.849609375,0.00361854515003035
2017-10-19,65.04010009765625,12.399999618530273,10146.5498046875,0.0017156786424976644
2017-10-23,65.1041030883789,12.329999923706055,10184.849609375,0.0030737579662158954
2017-10-24,65.03489685058594,11.59000015258789,10207.7001953125,-0.0010630088505946267
2017-10-25,65.07949829101562,11.760000228881836,10295.349609375,0.0006858078137981227
2017-10-26,64.83999633789062,11.619999885559082,10343.7998046875,-0.003680144429725307
2017-10-27,64.5999984741211,11.479999542236328,10323.0498046875,-0.0037013861401050674
2017-10-30,64.87339782714844,12.109999656677246,10363.650390625,0.004232188227324407
2017-10-31,64.84239959716797,12.4399995803833,10335.2998046875,-0.0004778265208654764
2017-11-01,64.67009735107422,12.140000343322754,10440.5,-0.0026572466035214015
2017-11-02,64.55509948730469,12.010000228881836,10423.7998046875,-0.0017782231429966933
2017-11-03,64.50050354003906,11.90999984741211,10452.5,-0.0008457263283493388
2017-11-06,64.69339752197266,13.020000457763672,10451.7998046875,0.0029905810241288577
2017-11-07,64.59089660644531,13.239999771118164,10350.150390625,-0.0015844107660681894
2017-11-08,65.16449737548828,13.609999656677246,10303.150390625,0.008880520308270912
2017-11-09,64.9104995727539,13.270000457763672,10308.9501953125,-0.0038977942432487644
2017-11-10,64.96800231933594,13.479999542236328,10321.75,0.0008858774306239603
2017-11-13,65.1603012084961,14.050000190734863,10224.9501953125,0.002959901525291686
2017-11-14,65.43840026855469,14.170000076293945,10186.599609375,0.004267921647089112
2017-11-15,65.41339874267578,14.270000457763672,10118.0498046875,-0.00038206199687496056
2017-11-20,64.90499877929688,13.430000305175781,10298.75,-0.004677201494523664
2017-11-21,65.0250015258789,13.720000267028809,10326.900390625,0.0018488983720665875
2017-11-22,64.76129913330078,14.039999961853027,10342.2998046875,-0.004055400021377609
2017-11-23,64.7699966430664,13.869999885559082,10348.75,0.00013430103907774438
2017-11-24,64.57939910888672,13.510000228881836,10389.7001953125,-0.0029426824773518545
2017-11-27,64.54499816894531,13.029999732971191,10399.5498046875,-0.0005326921652429872
2017-11-28,64.43389892578125,13.149999618530273,10370.25,-0.0017212680504422595
2017-11-29,64.47000122070312,13.0600004196167,10361.2998046875,0.0005602997106144425
2017-11-30,64.41480255126953,13.550000190734863,10226.5498046875,-0.0008561915369696971
2017-12-01,64.49939727783203,14.800000190734863,10121.7998046875,0.0013132808486864267
2017-12-04,64.50900268554688,14.859999656677246,10127.75,0.00014892244145281452
2017-12-05,64.35140228271484,15.010000228881836,10118.25,-0.002443076102110364
2017-12-06,64.35690307617188,15.09000015258789,10044.099609375,8.548055305568347e-05
2017-12-07,64.51519775390625,14.270000457763672,10166.7001953125,0.002459637896917055
2017-12-08,64.54239654541016,13.670000076293945,10265.650390625,0.00042158735384578705
2017-12-11,64.4729995727539,14.149999618530273,10322.25,-0.0010752153060729075
2017-12-12,64.3499984741211,15.260000228881836,10240.150390625,-0.0019077924006624114
2017-12-13,64.55000305175781,15.949999809265137,10192.9501953125,0.0031080743182481108
2017-12-14,64.31999969482422,16.40999984741211,10252.099609375,-0.0035631811937975044
2017-12-15,64.2750015258789,14.9399995803833,10333.25,-0.0006995984011008982
2017-12-18,64.07230377197266,13.119999885559082,10388.75,-0.0031536016973042758
2017-12-19,64.20010375976562,12.1899995803833,10463.2001953125,0.001994621392853224
2017-12-20,64.04759979248047,12.1899995803833,10444.2001953125,-0.0023754473646308005
2017-12-21,63.96500015258789,12.09000015258789,10440.2998046875,-0.0012896601927349094
2017-12-22,64.00969696044922,11.59000015258789,10493.0,0.0006987697608802357
2017-12-26,64.010498046875,12.050000190734863,10531.5,4.219494781065869e-05
2017-12-27,64.0281982421875,12.489999771118164,10490.75,0.0002765201936023587
2017-12-28,64.11499786376953,12.300000190734863,10477.900390625,0.0013556467925852633
2017-12-29,64.06199645996094,12.670000076293945,10530.7001953125,-0.0008266615546210776
2018-01-02,63.86759948730469,13.6899995803833,10442.2001953125,0.0004197667913139469
2018-01-03,63.459999084472656,13.619999885559082,10443.2001953125,-0.006381959023104566
2018-01-04,63.41910171508789,13.420000076293945,10504.7998046875,-0.0006444590289125252
2018-01-05,63.369598388671875,13.109999656677246,10558.849609375,-0.0007805743865375581
2018-01-08,63.26499938964844,13.739999771118164,10623.599609375,-0.0016506179884854255
2018-01-09,63.45199966430664,13.850000381469727,10637.0,0.0029558251238803734
2018-01-10,63.63610076904297,14.039999961853027,10632.2001953125,0.0029014232129849216
2018-01-11,63.7599983215332,14.010000228881836,10651.2001953125,0.001946969581620106
2018-01-12,63.67210006713867,13.729999542236328,10681.25,-0.0013785799358285722
2018-01-15,63.5885009765625,14.3100004196167,10741.5498046875,-0.0013129626710602915
2018-01-16,63.52119827270508,14.09000015258789,10700.4501953125,-0.001058409977021335
2018-01-17,63.994300842285156,13.859999656677246,10788.5498046875,0.007447947810256705
2018-01-18,63.82500076293945,13.960000038146973,10817.0,-0.002645549324196028
2018-01-19,63.86759948730469,13.979999542236328,10894.7001953125,0.0006674300643325637
2018-01-22,63.83209991455078,15.390000343322754,10966.2001953125,-0.000555830703500293
2018-01-23,63.88010025024414,16.229999542236328,11083.7001953125,0.0007519780135325504
2018-01-24,63.7504997253418,18.040000915527344,11086.0,-0.002028809040603319
2018-01-25,63.57789993286133,17.510000228881836,11069.650390625,-0.0027074265021307387
2018-01-29,63.56999969482422,17.889999389648438,11130.400390625,-4.8783979797017984e-05
2018-01-30,63.66939926147461,16.420000076293945,11049.650390625,0.0015636238340031028
2018-01-31,63.769901275634766,15.930000305175781,11027.7001953125,0.00157849791777398
2018-02-01,63.665000915527344,14.109999656677246,11016.900390625,-0.0016449823193861457
2018-02-02,63.974998474121094,15.25,10760.599609375,0.004869198996872104
2018-02-05,64.13249969482422,16.049999237060547,10666.5498046875,0.0024619183190264238
2018-02-06,64.314697265625,20.020000457763672,10498.25,0.0028409553918491426
2018-02-07,63.97999954223633,19.469999313354492,10476.7001953125,-0.005204062797751208
2018-02-08,64.19999694824219,17.770000457763672,10576.849609375,0.003438534035321794
2018-02-09,64.44049835205078,19.229999542236328,10454.9501953125,0.003746127963253354
2018-02-12,64.2113037109375,17.8799991607666,10539.75,-0.003556686353683114
2018-02-14,64.2500991821289,17.18000030517578,10500.900390625,-0.0005195966135783658
2018-02-15,64.02519989013672,16.31999969482422,10545.5,-0.0035003726819886616
2018-02-16,63.890899658203125,16.3799991607666,10452.2998046875,-0.00209761519158147
2018-02-19,64.37999725341797,16.670000076293945,10378.400390625,0.007655199689335479
2018-02-20,64.50499725341797,16.8700008392334,10360.400390625,0.001941596852015559
2018-02-21,64.86499786376953,15.920000076293945,10397.4501953125,0.005580972415784258
2018-02-22,64.8949966430664,14.829999923706055,10382.7001953125,0.0004624802325574606
2018-02-23,64.95140075683594,14.199999809265137,10491.0498046875,0.0008691596684990976
2018-02-26,64.7030029296875,13.699999809265137,10582.599609375,-0.003824364436394334
2018-02-27,64.78040313720703,13.920000076293945,10554.2998046875,0.0011962382581167663
2018-02-28,64.91000366210938,13.8100004196167,10492.849609375,0.002000613127211448
2018-03-01,65.23999786376953,14.069999694824219,10458.349609375,0.005083872793752331
2018-03-05,65.18669891357422,15.399999618530273,10358.849609375,0.0005632753159758863
2018-03-06,65.00370025634766,16.25,10249.25,-0.0028073005732225376
2018-03-07,64.88999938964844,15.699999809265137,10154.2001953125,-0.0017491445294780528
2018-03-08,64.89119720458984,14.59000015258789,10242.650390625,1.8459160928907536e-05
2018-03-09,65.09040069580078,14.529999732971191,10226.849609375,0.003069807613240494
2018-03-12,64.96489715576172,14.489999771118164,10421.400390625,-0.0019281420716028563
2018-03-13,64.94550323486328,14.460000038146973,10426.849609375,-0.00029852923267070786
2018-03-14,64.8281021118164,14.359999656677246,10410.900390625,-0.0018076867096142868
2018-03-15,64.83679962158203,14.329999923706055,10360.150390625,0.00013416264678900447
2018-03-16,65.01439666748047,15.220000267028809,10195.150390625,0.002739139607984553
2018-03-19,65.06500244140625,15.819999694824219,10094.25,0.0007783779673387059
2018-03-20,65.21009826660156,15.609999656677246,10124.349609375,0.0022300133674162392
2018-03-21,65.2323989868164,15.109999656677246,10155.25,0.000341982619374015
2018-03-22,65.06559753417969,15.25,10114.75,-0.0025570338547633575
2018-03-23,65.16000366210938,15.550000190734863,9998.0498046875,0.0014509376922280381
2018-03-26,65.01499938964844,15.199999809265137,10130.650390625,-0.002225357033631581
2018-03-27,64.69499969482422,15.550000190734863,10184.150390625,-0.0049219364427952605
2018-03-28,64.89550018310547,15.760000228881836,10113.7001953125,0.003099165147647298
2018-04-02,65.10549926757812,15.350000381469727,10211.7998046875,0.0011610101445256316
2018-04-03,65.13999938964844,15.1899995803833,10245.0,0.0005299110283836228
2018-04-04,64.90499877929688,16.34000015258789,10128.400390625,-0.003607623772696966
2018-04-05,64.99500274658203,14.800000190734863,10325.150390625,0.0013867031658256757
2018-04-06,64.86150360107422,14.75,10331.599609375,-0.002053990920322435
2018-04-09,64.90450286865234,14.869999885559082,10379.349609375,0.0006629397283570704
2018-04-10,64.87000274658203,14.5,10402.25,-0.0005315520579539657
2018-04-11,64.92530059814453,14.720000267028809,10417.150390625,0.0008524410239123537
2018-04-12,65.19000244140625,14.5600004196167,10458.650390625,0.004077021451161178
2018-04-13,65.27570343017578,14.140000343322754,10480.599609375,0.0013146339248346628
2018-04-16,65.19560241699219,14.260000228881836,10528.349609375,-0.0012271183453316237
2018-04-17,65.4292984008789,14.039999961853027,10548.7001953125,0.003584535999713534
2018-04-18,65.67500305175781,14.109999656677246,10526.2001953125,0.0037552695334359676
2018-04-19,66.01000213623047,13.75,10565.2998046875,0.005100861346114316
2018-04-20,66.11479949951172,12.9399995803833,10564.0498046875,0.0015875982410207268
2018-04-23,66.1968994140625,13.149999618530273,10584.7001953125,0.0012417781672526829
2018-04-24,66.54499816894531,11.899999618530273,10614.349609375,0.00525853564085299
2018-04-25,66.41410064697266,12.399999618530273,10570.5498046875,-0.001967052754894283
2018-04-26,66.90769958496094,12.039999961853027,10617.7998046875,0.007432140662598563
2018-04-27,66.9000015258789,12.020000457763672,10692.2998046875,-0.00011505490593433088
2018-04-30,66.61000061035156,12.359999656677246,10739.349609375,-0.004334841687786306
2018-05-02,66.7886962890625,12.84000015258789,10718.0498046875,0.005097055776904336
2018-05-03,67.08000183105469,12.989999771118164,10679.650390625,0.0043615994648467105
2018-05-04,66.66000366210938,13.25,10618.25,-0.0062611532122957
2018-05-07,66.81050109863281,13.760000228881836,10715.5,0.002257687192552371
2018-05-08,67.1187973022461,14.0600004196167,10717.7998046875,0.004614487221973329
2018-05-09,67.1624984741211,14.270000457763672,10741.7001953125,0.0006511018318491324
2018-05-10,67.62000274658203,14.430000305175781,10716.5498046875,0.006811900731138243
2018-05-11,67.38999938964844,13.979999542236328,10806.5,-0.003401410050152931
2018-05-14,67.3822021484375,14.25,10806.599609375,-0.00011570323907938995
2018-05-15,67.6780014038086,13.170000076293945,10801.849609375,0.00438987219087128
2018-05-16,68.45999908447266,13.4399995803833,10741.099609375,0.011554680464013423
2018-05-17,68.05999755859375,13.40999984741211,10682.7001953125,-0.005842850295474711
2018-05-18,68.13999938964844,14.149999618530273,10596.400390625,0.0011754603867832891
2018-05-21,67.9749984741211,14.40999984741211,10516.7001953125,-0.002421498635240771
2018-05-22,68.4000015258789,13.600000381469727,10536.7001953125,0.006252343674852945
2018-05-23,68.43000030517578,14.15999984741211,10430.349609375,0.0004385786349072607
2018-05-24,68.6500015258789,13.149999618530273,10513.849609375,0.0032149820213647207
2018-05-25,68.26010131835938,12.649999618530273,10605.150390625,-0.0056795367640676275
2018-05-28,67.7217025756836,13.0600004196167,10688.650390625,-0.007887458885604826
2018-05-29,67.40280151367188,13.069999694824219,10633.2998046875,-0.004708993570492814
2018-05-30,68.12999725341797,13.40999984741211,10614.349609375,0.010788805856958295
2018-05-31,67.43000030517578,13.220000267028809,10736.150390625,-0.010274430888914665
2018-06-01,67.43499755859375,13.569999694824219,10696.2001953125,7.411023869718925e-05
2018-06-04,66.92500305175781,13.880000114440918,10628.5,-0.00756275710387333
2018-06-05,67.05999755859375,13.319999694824219,10593.150390625,0.0020171012428873425
2018-06-06,67.08999633789062,12.550000190734863,10684.650390625,0.0004473423857593861
2018-06-07,66.8301010131836,12.779999732971191,10768.349609375,-0.0038738312549325693
2018-06-08,67.41000366210938,12.699999809265137,10767.650390625,0.008677267281271606
2018-06-11,67.51000213623047,13.180000305175781,10786.9501953125,0.0014834367110010405
