Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d,BNN_Dominant_Regime,BNN_Epistemic_Uncertainty
2024-12-19,85.16549682617188,14.510000228881836,23951.69921875,0.002945274815497,0.002945274815497,0.0036342908313771,0.0090878191475898,0.0166513964506309,84.37241165161133,83.73028301239013,0.0076690131230796,1,0.0165279059960199,0.0138898551628314,1.189840783902535,14.510000228881836,0.1000758673610342,-0.0375456532387546,0.0184195088441014,4,0.12000804
2024-12-20,85.27940368652344,15.06999969482422,23587.5,0.0013374766143154,0.0013374766143154,0.0051886485341245,0.0106218098630936,0.0189708157214654,84.39970779418945,83.74242004394532,0.0078489223251396,1,0.0166597068970156,0.0138464802424204,1.2030858037247991,15.06999969482422,0.154789231767483,0.181780169846856,0.0101756155443983,3,0.0531224
2024-12-23,84.94499969482422,13.520000457763672,23753.44921875,-0.0039212749766455,-0.0039212749766455,0.0016862543148246,0.0054055201123346,0.0159098743688834,84.41976379394531,83.75240406036377,0.0079682457007508,1,0.0223895305271849,0.0160328620724298,1.396390365967009,13.520000457763672,-0.03566333692401,-0.4383394464021929,-0.0064332276296938,0,0.06977272
2024-12-24,85.0988998413086,13.18000030517578,23727.650390625,0.0018117622819151,0.0018117622819151,0.0021385805208853,0.0078509504892612,0.0193059906581676,84.44282180786132,83.76333904266357,0.0081119350417926,1,0.022770418334638,0.0159336697849624,1.4289858931451815,13.18000030517578,-0.0904071419347782,-0.5751624564531336,-0.0204050876285205,3,0.06392109
2024-12-26,85.41339874267578,14.039999961853027,23750.19921875,0.0027223685636517,0.0027223685636517,0.0058646736922836,0.0122769253805405,0.0221853371028832,84.46772384643555,83.77585403442383,0.0082585826188943,1,0.0238052528450226,0.0166254278222351,1.431771941606537,14.039999961853027,-0.0229645042682069,-0.2351069275771062,-0.0183637099857405,4,0.122977994
2024-12-27,85.26090240478516,13.239999771118164,23813.400390625,-0.0017853912867938,-0.0017853912867938,0.0011202374455467,0.0109296715951294,0.0202627099673049,84.49197189331055,83.78792804718017,0.0084026883411407,1,0.024922959182273,0.0171441493566213,1.453644915181093,13.239999771118164,-0.0875258744128593,-0.5574716595788294,-0.0190114065381801,1,0.08247298
2024-12-30,85.38600158691406,13.970000267028809,23644.900390625,0.0014672514435161,0.0014672514435161,0.0012499841202275,0.011439170483007,0.0210693073064704,84.51856796264649,83.80030555725098,0.0085711191697839,1,0.0251085203211849,0.0172897586638188,1.4521352596126864,13.970000267028809,-0.0729926642382883,-0.2663734879410912,-0.0112590242848666,3,0.0434357
2024-12-31,85.7865982055664,14.449999809265137,23644.80078125,0.004691595943213,0.004691595943213,0.0099075697659161,0.0155673002427234,0.0259455845288549,84.5535139465332,83.81481452941894,0.0088134707600524,1,0.0290171517563979,0.0193731773383894,1.4977230387429747,14.449999809265137,0.0687869319536469,-0.0747616873294616,-0.0201523691832125,4,0.024727847
2025-01-03,85.80400085449219,13.539999961853027,24004.75,0.0002133562810657,0.0002133562810657,0.0082856654374905,0.0147474680943116,0.0249365799814014,84.58851791381836,83.82973903656006,0.0090514283591816,1,0.0290379513270091,0.0193047850027709,1.5041062211581284,13.539999961853027,0.0273140856101403,-0.4391559153939263,-0.0111756555337058,2,0.07103138
2025-01-06,85.75900268554688,15.649999618530272,23616.05078125,-0.0005244297293505,-0.0005244297293505,0.0040462497448707,0.0120597000304591,0.0230438250608968,84.62232391357422,83.84477355957031,0.0092736889968636,1,0.0287919223982991,0.0192829078179032,1.4930543471883138,15.649999618530272,0.1146723405307441,0.4049718769566121,-0.0343907444629123,2,0.11382117
