Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d
2024-12-12,84.85710144042969,13.1899995803833,24548.69921875,-0.0001991081930549,-0.0001991081930549,0.0017719988514521834,0.005619681679458033,0.010420080000443255,84.27458786010742,83.67979904174804,0.00710791403863964,1,0.013585181239926178,0.013032556556246576,1.042323419651348,13.1899995803833,-0.09222299912003362,-0.5535848294376369,0.01687557937293982
2024-12-13,84.83920288085938,13.050000190734863,24768.30078125,-0.0002109258891299,-0.0002109258891299,0.0018350987754145454,0.00524551668601525,0.010079499845491169,84.2948258972168,83.68889003753662,0.0072403381071060036,1,0.01367294162022364,0.013052172692603328,1.0474803285159562,13.050000190734863,-0.07708628897612546,-0.6107358124979724,0.037048734225763935
2024-12-16,84.802001953125,14.020000457763672,24668.25,-0.0004384874736107,-0.0004384874736107,0.0016063305970024366,0.00481899022235055,0.010331861958485344,84.3124739074707,83.69875453948974,0.007332479095509159,1,0.013842989220683177,0.012997089527759995,1.0650018367021348,14.020000457763672,-0.006378398377280159,-0.22689181003342113,0.047081659997642245
2024-12-17,84.91729736328125,14.489999771118164,24336.0,0.00135958358884,0.00135958358884,0.0008250079466023408,0.005855049721697814,0.012308470007455163,84.33063186645508,83.70864902496338,0.007430329466985075,1,0.014411632977763763,0.013131412687892323,1.0974093885315408,14.489999771118164,0.051523951517079336,-0.04155257974054203,0.034135513898463365
2024-12-18,84.91539764404297,14.369999885559082,24198.849609375,-2.237140485239486e-05,-2.237140485239486e-05,0.000487747654860593,0.0051835899946128805,0.012295490504458328,84.3483837890625,83.71886451721191,0.0075194435027383655,1,0.01442539569945795,0.01313217674320496,1.0983934794695867,14.369999885559082,0.08289369931045099,-0.09032623703384471,0.031766656290549866
2024-12-19,85.16549682617188,14.510000228881836,23951.69921875,0.002945274815497,0.002945274815497,0.0036342908313771183,0.009087819147589826,0.016651396450630962,84.37241165161133,83.73028301239013,0.00766901312307966,1,0.016527905996019922,0.013889855162831434,1.1898407839025347,14.510000228881836,0.10007586736103424,-0.03754565323875463,0.018419508844101484
2024-12-20,85.27940368652344,15.06999969482422,23587.5,0.0013374766143154,0.0013374766143154,0.005188648534124596,0.01062180986309369,0.018970815721465417,84.39970779418945,83.74242004394532,0.007848922325139673,1,0.016659706897015694,0.013846480242420457,1.2030858037247993,15.06999969482422,0.15478923176748305,0.18178016984685608,0.010175615544398386
2024-12-23,84.94499969482422,13.520000457763672,23753.44921875,-0.0039212749766455,-0.0039212749766455,0.001686254314824609,0.005405520112334639,0.01590987436888347,84.41976379394531,83.75240406036377,0.007968245700750831,1,0.022389530527184915,0.016032862072429887,1.396390365967009,13.520000457763672,-0.035663336924010025,-0.43833944640219297,-0.006433227629693894
2024-12-24,85.0988998413086,13.18000030517578,23727.650390625,0.0018117622819151,0.0018117622819151,0.002138580520885336,0.00785095048926121,0.019305990658167627,84.44282180786132,83.76333904266357,0.00811193504179264,1,0.022770418334638037,0.0159336697849624,1.4289858931451815,13.18000030517578,-0.09040714193477828,-0.5751624564531336,-0.020405087628520557
2024-12-26,85.41339874267578,14.039999961853027,23750.19921875,0.0027223685636517,0.0027223685636517,0.005864673692283606,0.012276925380540593,0.022185337102883285,84.46772384643555,83.77585403442383,0.008258582618894339,1,0.023805252845022638,0.016625427822235195,1.4317719416065373,14.039999961853027,-0.022964504268206953,-0.23510692757710625,-0.01836370998574055
